"","substanceBXH","geneSymbol","LocusLinkID","moduleColor","GS.weight","p.GS.weight","MM.magenta","p.MM.magenta","MM.purple","p.MM.purple","MM.midnightblue","p.MM.midnightblue","MM.green","p.MM.green","MM.black","p.MM.black","MM.turquoise","p.MM.turquoise","MM.cyan","p.MM.cyan","MM.blue","p.MM.blue","MM.grey60","p.MM.grey60","MM.lightcyan","p.MM.lightcyan","MM.royalblue","p.MM.royalblue","MM.grey","p.MM.grey","MM.darkgreen","p.MM.darkgreen","MM.pink","p.MM.pink","MM.salmon","p.MM.salmon","MM.greenyellow","p.MM.greenyellow","MM.lightgreen","p.MM.lightgreen","MM.darkred","p.MM.darkred","MM.brown","p.MM.brown"
"MMT00078144","MMT00078144","Ndufa1",54405,"pink",0.186759729370635,0.0307189709965305,0.0942408218142012,0.278760237439091,0.16214431263044,0.0612373723832974,0.157293726827966,0.0695140786029097,0.0347275038803436,0.690369314303059,-0.115002319093774,0.185778612054921,-0.739805611836666,1.78559459724103e-24,0.148107007953055,0.0876674251766144,-0.358841361236358,2.06577921388491e-05,0.0974537131892121,0.26262505202716,0.418839978732706,4.74029709930883e-07,-0.176305901945038,0.0415740075298676,0.14293981093811,0.0994310723872135,-0.0393690647930829,0.651531614422594,0.781191218930876,8.65359065951501e-29,-0.0157969061749124,0.856241569247002,0.44116347752962,9.54073197952977e-08,-0.0576386077480008,0.508282425254588,0.150531516684144,0.0825443717104671,-0.303021513715181,0.000372387068497951
"MMT00073300","MMT00073300","Hba-x",15126,"pink",-0.18557630877327,0.0318124702339871,-0.367402454779137,1.26039525690847e-05,-0.195347829700958,0.023699400055801,-0.0618815479561656,0.477517619924985,-0.145414084207082,0.0936515262745369,-0.0369586390070293,0.67159212585252,-0.385532130049533,4.22166957278172e-06,-0.00435288251304346,0.960188990536023,-0.36648673627351,1.329694862982e-05,-0.297101931735149,0.000490227134749001,0.184146877353169,0.03317711305702,-0.210380976529323,0.0146916626623627,0.128760493657735,0.138147262737072,0.150835626348533,0.0819190714589529,0.692908172288484,1.76287784123957e-20,-0.0765920107061309,0.379074290750124,0.271019123701184,0.00153820140394149,-0.00727862964913809,0.933479448891324,0.0547412565164073,0.529866069197763,-0.471770553802303,8.71296314467295e-09
"MMT00061258","MMT00061258","2610016F04Rik",66923,"pink",-0.18241262537244,0.0348989462914908,-0.111867687696198,0.198138397576903,0.0723474093654382,0.406128951624357,-0.170542081476528,0.0488235138967666,0.113882695176919,0.190126884584431,-0.168329286943071,0.0518721336095083,-0.43724270076275,1.27499680818081e-07,-0.122573984317501,0.158265370751345,-0.43339437115738,1.68879437591161e-07,-0.341455066033536,5.39926385811836e-05,0.105966753140004,0.222997553828663,-0.226769447467473,0.00841691807476857,0.164136529883616,0.0580803818489258,0.0457682541479885,0.599501447154542,0.745977114404925,4.58892067993979e-25,0.0455214229868106,0.601473547432948,0.381384279780641,5.45359180312085e-06,0.0147128468535011,0.866011351163531,0.151253402947552,0.0810662523088249,-0.47231749354183,8.33006842171429e-09
"MMT00039529","MMT00039529","Ndufb3",66495,"pink",0.16853014459454,0.0515890633520835,0.116728865040727,0.179216411043063,0.166992364463756,0.0537891700925671,0.133122460551173,0.125177319024256,0.044661361326983,0.60836765312476,-0.0736427787983534,0.397754008252929,-0.584668662349841,1.1963996945384e-13,-0.0704048235455386,0.418881567859548,-0.462097197917895,1.90440730897489e-08,-0.126756967090656,0.14443717068378,0.239830042813864,0.00525326351381261,-0.14611584301644,0.0920617568338765,0.112277008412422,0.196491528841713,0.0173028038017398,0.842706457319658,0.776019490084836,3.35944489684135e-28,-0.00708411884717154,0.935253198321297,0.326502928645899,0.000118021188731248,-0.0222656644383032,0.798444559229181,0.101260996296816,0.244345323603245,-0.344570273600053,4.56420152522861e-05
"MMT00069141","MMT00069141",NA,NA,"pink",-0.165919567366457,0.0553694270839495,-0.150827844683261,0.081935024374229,-0.0295677727293073,0.734504821063211,-0.110118732355046,0.20528762231188,0.0775165513789933,0.373330165958227,0.25421312638753,0.00303655390239889,-0.279916920456588,0.00105418017873838,-0.293543749905171,0.000576710619244421,-0.593970755009849,3.88860484081612e-14,-0.206424127496387,0.016712263197041,0.129141685094039,0.136974536808478,0.00360836512269098,0.966994031564665,0.131997475078176,0.12842893106482,0.18781698173972,0.0297692019124646,0.720642769336866,9.60067256725483e-23,-0.234230496581218,0.00644937234355958,0.0367545469098865,0.673301581518239,0.159323641951527,0.06594611452174,-0.112576536082744,0.195292699683627,-0.259516080599585,0.00246156361591171
"MMT00048238","MMT00048238",NA,383539,"pink",-0.160733596329458,0.0635567717095681,-0.189218282489097,0.0285489197691331,0.00917033367698182,0.916247285365003,-0.169455071854815,0.0503019992349474,0.0748613633233641,0.389970223531064,0.0473589639707772,0.586862259917982,-0.438598989442134,1.15379091719052e-07,-0.256295711887968,0.00279767714551527,-0.609398063019251,5.5572919690726e-15,-0.189564489014638,0.0282540833838764,0.142925370422753,0.0994656106952216,-0.0359203309870535,0.680306175474072,0.09424743787574,0.278726341011592,0.013844487791591,0.873851894628248,0.844933731485674,1.10050915086447e-37,-0.0258334744920801,0.767007164670467,0.343459124689915,4.84708546779221e-05,0.00682827755599002,0.937586704678564,0.104661429545126,0.228782298852194,-0.297944042110903,0.000471590777693908
"MMT00028786","MMT00028786",NA,NA,"pink",-0.157983900953692,0.0682837856463254,-0.160895366939778,0.0632872112639727,0.00721030525944475,0.934102464157033,-0.129410364634043,0.136152523205942,0.11096421933794,0.201808706497997,0.223597886723047,0.00940279064620006,-0.3602589462512,1.90535323374724e-05,-0.244087949719786,0.00448073774165425,-0.639258409822274,9.38128900550949e-17,-0.171473610792901,0.0475853684279692,0.24407304947314,0.00448325344849363,-0.0391166445577165,0.653621016979245,0.149057261054781,0.0856300973123407,0.0461210398031906,0.596687842746606,0.806305287155458,6.77005904218378e-32,-0.248979633559,0.00372004627778579,0.089725398813887,0.302542190772508,0.0939415843062206,0.280296235856606,0.0489245649740183,0.574543105053654,-0.300491758388083,0.00041911310422768
"MMT00048729","MMT00048729","Klf13",50794,"pink",-0.156446062463232,0.0710496671234961,-0.221771985698071,0.0100154027428647,-0.331202645568828,9.27005439299498e-05,-0.143503393440583,0.0980904892422683,-0.290599312402147,0.000658667695322805,0.0975991442578195,0.261910098384862,0.438134918212672,1.19396633325497e-07,0.150846409706068,0.0818969689981837,0.547914380221966,7.28996175783608e-12,0.0868381060314191,0.318428575355528,-0.349619036896456,3.46302300181915e-05,0.119665038310922,0.16845060857046,-0.0822261058313045,0.344904392728026,0.0325484528661911,0.708891942203128,-0.642379422273757,5.96590321943755e-17,0.114352280145411,0.188294224832615,-0.132889998444882,0.12584396414001,-0.0378870556396729,0.663837086726239,-0.0959025359097282,0.27033369909289,0.288678164868402,0.000717775376174812
"MMT00052214","MMT00052214","Rpl35",66489,"pink",-0.155494618385449,0.0728058855095605,-0.161415238481168,0.0624272598920419,0.0418362588202174,0.631253843645961,-0.0342809902962539,0.694150349804301,0.0711139632951044,0.414199468390677,-0.277161478316773,0.0011866222742785,-0.612985549849791,3.48141922945915e-15,0.145128503014004,0.0943046834523541,-0.208647839226773,0.0155488955490957,-0.353539070852058,2.78569481703063e-05,0.313363157157357,0.000227127439682883,-0.538239666078427,1.98298447661499e-11,0.173573028750107,0.0448903850270896,0.0496531679489372,0.568851542842148,0.859811613365687,2.36176716901668e-40,-0.0824523363083883,0.343574191222754,0.341906374655776,5.27000487583228e-05,0.0576263416498743,0.508372830103709,0.135392370137935,0.11881000577514,-0.716133497900385,2.33729756613158e-22
"MMT00025047","MMT00025047","Rpl35",66489,"pink",-0.154151247466431,0.0753451710637039,-0.17080517287008,0.048471145588622,0.0617554591984914,0.478417108726203,-0.0188193847866796,0.829121602820444,0.0735839878327978,0.398131865169589,-0.229760303794263,0.00757211883976488,-0.573763387246413,4.27244664068301e-13,0.0656271336570682,0.45121893826032,-0.275816784133888,0.0012566248441818,-0.350700162052453,3.26220554142508e-05,0.299533950307869,0.000438174816019362,-0.472504363684824,8.20299295578858e-09,0.200874938400505,0.0199501060499368,0.0235273809835808,0.787287242001939,0.85638150132216,1.03494054267124e-39,-0.088878292003112,0.307148127470974,0.316073499969751,0.000198924225022178,0.0669096686238163,0.442403767598677,0.0638331177640073,0.46371286626165,-0.666775747476178,1.43681179285906e-18
"MMT00016306","MMT00016306","5330440M15Rik",77110,"pink",-0.152613463951668,0.0783391710497603,-0.0896784105924644,0.30279648170585,-0.216795080215777,0.0118671064208818,-0.143158392058752,0.0989094322772116,-0.178469691002593,0.0390959612072096,0.227941000285754,0.00807655193070188,0.499131930930262,8.32736116807069e-10,-0.185564281352987,0.0318237509445609,-0.0152598045930433,0.861079421183564,0.157806344962347,0.0685985905466271,-0.0732984539453814,0.399970065986839,0.366301257806409,1.34416223423357e-05,-0.128971811219782,0.137496208279931,-0.121989243406102,0.160274818010174,-0.539891328956133,1.67533805952641e-11,-0.0998932326662947,0.250807870178756,-0.212068433796059,0.0138968889437522,-0.066471367090769,0.445405310997569,-0.1642699909977,0.0578737602044898,0.379920618316157,5.96431850797314e-06
"MMT00016856","MMT00016856",NA,NA,"pink",0.150626581597541,0.0823484927558901,-0.0259800744144121,0.765723104003468,0.09641350487032,0.267777657086529,0.0102260933092113,0.906646389864973,0.0591532641660236,0.497183337003025,-0.00844420168824087,0.922857705869492,-0.324391496047111,0.000131379217630183,0.169728879741278,0.0499261310361902,-0.0542096125946611,0.533875921393092,-0.00489135633409932,0.955268987985703,0.1849505202342,0.0324039254409841,-0.28622285806346,0.000800404950211713,0.243050773808221,0.00465890137525706,-0.0944054906454714,0.277917404758053,0.306330739775322,0.000318521026571862,0.0477804584950865,0.583533789694485,0.131889796240453,0.128743533581849,-0.0129533775780365,0.881910606554247,-0.0169039306488827,0.846287256873937,-0.220848225987256,0.0103385177464233
"MMT00074658","MMT00074658","Rpl36a",19982,"pink",-0.149372988403894,0.0849616175499802,-0.142279742381223,0.101019492460959,0.0936304015087857,0.281899567810687,-0.0786305576503661,0.36648009954954,0.108090913475562,0.213806592236658,-0.189642916419367,0.0281876545688882,-0.557187838845217,2.70955827858728e-12,-0.0598873727599967,0.491850232747201,-0.345597349595837,4.31655476201366e-05,-0.270041735199721,0.00160217343549773,0.0813125353840707,0.35030902499416,-0.279626064972018,0.00106749274963725,0.104573823920357,0.229174284017284,-0.00563930361545634,0.948437873608876,0.843216153207954,2.14538169709748e-37,-0.0139926625022098,0.872513114443501,0.449769606046507,4.98368220177968e-08,-0.0203195554804459,0.815733244466795,0.0541226837245838,0.534533009025147,-0.456999005925457,2.8480343578733e-08
"MMT00063552","MMT00063552","Gnai2",14678,"pink",0.147249431407553,0.0895390676673075,0.247164151358892,0.00398765022441254,0.0369623371286701,0.671561166195869,0.0638266055464355,0.463758563069322,0.109716566069209,0.206957451070605,0.260784343768206,0.00233954414989708,0.66545726334483,1.77312423067091e-18,-0.189740811910444,0.0281049228202553,0.30985497867931,0.000269148426012673,0.173700357516524,0.0447311139518878,-0.391138870162361,2.96995349753265e-06,0.344548541066234,4.5695827527422e-05,-0.0341519020769905,0.695244865581519,0.0967793121832112,0.265957880668204,-0.819890229358018,8.99396514390527e-34,-0.00766792176598677,0.929930472375327,-0.483759825955951,3.19434600675038e-09,-0.0426427131553718,0.624683737027746,-0.080756810259533,0.353622495651731,0.574108361405637,4.10677541821321e-13
"MMT00038982","MMT00038982","Rbm9",93686,"pink",0.146828429600105,0.0904694643566593,0.0550403258109429,0.527617048569912,-0.0625768240272693,0.472574143602557,-0.0227159908336049,0.794457538456984,0.113543369653137,0.191459238014681,0.0752006505633484,0.387819410304214,0.48712873484325,2.3926555042152e-09,-0.206446150902758,0.0167003807614879,0.192022175588651,0.0262347054728178,0.142476147029877,0.100544780432483,-0.360176308047816,1.9143737041922e-05,0.396362904119197,2.12763778176405e-06,-0.234785288945638,0.00632090635894389,0.0417148219788623,0.632245694852264,-0.575462144740664,3.51483026439692e-13,-0.111188021988354,0.200894982692789,-0.303730235917665,0.000360187951499647,-0.0965193955065767,0.267250016636235,-0.114271835102133,0.18860726160089,0.477943745750856,5.22249460745652e-09
"MMT00046218","MMT00046218","Orm1",18405,"pink",-0.142455283126546,0.100595125105021,-0.526868987930322,6.17665335636515e-11,-0.107940810084717,0.214447059788813,-0.0078194833671039,0.928549131608081,-0.223081787952426,0.00957250583755332,-0.101437674492829,0.243519043888266,-0.348089744763883,3.76697632951681e-05,0.0708298482119224,0.416071654027655,-0.21380862500818,0.0131168374515137,-0.16848897791675,0.0516469755153939,0.335914683162223,7.24792447238867e-05,-0.219312407277931,0.0108960451784318,0.0189898016603229,0.827598158452941,0.0722115780044007,0.407013129710386,0.555896218377321,3.11574516020061e-12,-0.0220353981207074,0.800485267342545,0.274522333248608,0.00132755223819938,0.115243661692548,0.184850911361926,0.0210876350728136,0.808898744895219,-0.39983360678814,1.69937154622968e-06
"MMT00036565","MMT00036565","Helb",117599,"pink",-0.138060805667829,0.111649054762728,-0.316963919541422,0.000190392929884329,-0.15101633653226,0.0815493039276438,-0.111055768213563,0.201434576600848,-0.0539885795450658,0.535547481286222,0.0638765834801334,0.463407926990718,-0.479359444827128,4.63742733743225e-09,-0.068862965528754,0.429167274758806,-0.489249560638931,1.99146803523645e-09,-0.25084553466407,0.00346193458539099,0.214563714766511,0.0127904510409758,-0.21418545850208,0.0129530527277842,0.141139908903542,0.103809421394693,0.112294693009457,0.196420600347809,0.82482395401106,1.70952353926997e-34,0.0224345062414234,0.796949082346086,0.301841441449234,0.00039354973018958,0.0351426018656257,0.686861139131787,0.126930327948639,0.143884489409294,-0.454141596785648,3.55849406289791e-08
"MMT00061431","MMT00061431","Erh",13877,"pink",0.134985782223935,0.119931684733843,0.0223329400524554,0.797848593225943,0.232033447460894,0.00698121471284963,0.0916944328389955,0.292012396846559,0.10377872513711,0.232753511943031,-0.0525759461267436,0.546291691438794,-0.394545670712349,2.39092748463335e-06,-0.110260319537225,0.204702050686304,-0.57475580997828,3.8125137818954e-13,-0.0037148206996949,0.966020848772574,0.530143604993924,4.47226611681276e-11,0.0202081696761823,0.816725538495343,0.131132382512885,0.130973202536891,0.0649238103739474,0.4560944566955,0.617844465278013,1.83031761920388e-15,-0.0904341352698968,0.298723685510135,0.121475305213379,0.162056642954085,0.0184256779000217,0.832643572750467,0.145060644579572,0.0944604131116914,-0.268724114914063,0.00169224651703104
"MMT00026683","MMT00026683","Erh",13877,"pink",0.134740870633422,0.120611283397791,0.0310529108775125,0.721704517425598,0.263461528007111,0.00209976899983087,0.0938451574559057,0.280792407425215,0.120867349893874,0.164183459336224,-0.0876598606157935,0.31385312942065,-0.450388852337371,4.75286181273254e-08,-0.0285782785044024,0.743074118231326,-0.542772598846468,1.24572420544811e-11,0.0467862390218838,0.591398851468429,0.598255716209479,2.28898791795886e-14,-0.0513184461741102,0.555943982869286,0.13025719932952,0.133586293260706,0.0321054935418575,0.712678565830317,0.625871416471571,6.17328205173796e-16,-0.0952896273172882,0.273421428569287,0.215473720553944,0.0124065610238084,-0.0360905160199466,0.678874956515512,0.260479703342215,0.00236834313285293,-0.286623957251433,0.00078633621710368
"MMT00058075","MMT00058075","C230096C10Rik",230866,"pink",0.131633094804582,0.1294959193037,0.155676843887395,0.0724668333233525,0.0363520485336392,0.67667775626608,0.0574527837699692,0.509652897004587,0.00396281552581788,0.963753955983855,0.171999460702611,0.0468980322425452,0.479612871379723,4.53957499308506e-09,-0.132598950481629,0.126682470089811,0.258607076214902,0.00255252943723336,0.105307952095566,0.225904067261865,-0.284426435110821,0.000866292781956961,0.284220985937675,0.000874136706954695,0.00156455030948779,0.985685670579384,0.0756289643501606,0.38511446850759,-0.630038518942343,3.46783746049414e-16,-0.0180652547465901,0.83587071370458,-0.360083348809685,1.92456882707612e-05,0.0168834671217404,0.846471049183228,-0.0593510454041747,0.495743518359385,0.39451783906996,2.39519061889248e-06
"MMT00063766","MMT00063766","Rpl35",66489,"pink",-0.129810502985783,0.13493530263423,-0.148190654591761,0.0874865506987285,-0.0125075458347086,0.885947057880351,-0.0554451700924932,0.524580278133832,0.0313676151147972,0.719001828660934,-0.221832805997185,0.00999444429443108,-0.537305559560592,2.18047903978362e-11,0.123546201115148,0.154966208180288,-0.23299724797136,0.00674329054868011,-0.26770122362446,0.00176532019142394,0.315171007238848,0.000207932405834624,-0.450016148541791,4.89052660917839e-08,0.372033612741531,9.59085737009096e-06,0.0428925884185189,0.622653965058508,0.770809226064739,1.27070496299466e-27,-0.0376724621918966,0.665626457557738,0.273205848900204,0.00140341474031572,0.0453609262650744,0.602757414326978,0.19238508333406,0.0259472279336926,-0.610157986567175,5.03563175368758e-15
"MMT00073174","MMT00073174","Pfn1",18643,"pink",-0.128095367632296,0.140211802290717,-0.0842137009165226,0.33332864912192,-0.100407028448118,0.248366542650229,-0.148864296129581,0.0860407207271991,0.0134944777772554,0.877015697779386,-0.108010201473082,0.214150807885912,0.489468146470462,1.95401236369075e-09,-0.0741061522721785,0.394783335207625,0.478019140365988,5.18962341396941e-09,-0.228821293739864,0.00782887713092407,-0.535081058142687,2.73046481726723e-11,-0.00953954260152554,0.912888317855576,-0.195340175686779,0.0237049847466419,-0.111278837024028,0.200525062657318,-0.57274269966085,4.80151064237357e-13,0.126771661940656,0.144390260620447,-0.218781487793613,0.0110948309264425,-0.0263527826051889,0.762461445096234,-0.0952843373997346,0.273448181610471,0.125225449394888,0.149389785462599
"MMT00016133","MMT00016133","Gtf2a2",235459,"pink",-0.123216091635192,0.156080576385296,-0.294581313613185,0.000550143324772718,-0.0386481379898258,0.657506182496907,-0.0249588835601491,0.774680693305749,-0.172944999896507,0.0456828970402959,-0.201165641887826,0.0197679465467606,-0.678635938982715,2.06266208254672e-19,0.415358356660978,6.02484839958935e-07,-0.0614446687622147,0.480638120680301,0.0233398012004435,0.788943334705412,0.39810367590218,1.90142207594598e-06,-0.453503479734699,3.73891207367405e-08,0.169964138650602,0.0496050428789279,0.0293426448927134,0.736451664835717,0.659069638433903,4.83921276606024e-18,0.039656263018799,0.649157624339778,0.551156854626312,5.17531821608456e-12,0.0621056497157627,0.475921188422576,0.132110696368164,0.128098772765384,-0.441440100732779,9.34624379492878e-08
"MMT00075937","MMT00075937","Rpl31",114641,"pink",-0.123089044323902,0.156511054719023,-0.0730116760376505,0.40182134372627,0.0557752491560467,0.52211089443499,-0.141976283437661,0.101756424392368,0.150992224920752,0.0815985633487297,0.00925326442499305,0.915492671943229,-0.353366440883639,2.81269339235822e-05,-0.297891902151681,0.000472725414609728,-0.585487344853064,1.08528059916689e-13,-0.325715466259395,0.00012284766986056,0.102076879339058,0.240545864024972,-0.0784467114781667,0.367605205795428,0.0749694661419548,0.389284160041608,0.0105651293981574,0.903566045166834,0.789613805211205,8.76461511289611e-30,-0.100858020568416,0.246237215345863,0.149707764600602,0.0842573704927634,0.0574142001817572,0.509937694645801,0.0180721727385358,0.835808745794515,-0.38425956925918,4.56836909287292e-06
"MMT00057082","MMT00057082","Mrpl45",67036,"pink",-0.121531075127695,0.161862576655073,-0.0910491498745827,0.29543601938799,-0.0169232829122889,0.846113452938921,-0.100923453709541,0.245929331361924,0.0595215833778856,0.494503795496331,-0.121392780765369,0.162344127225639,-0.34512886476132,4.42790958634391e-05,-0.139714602896727,0.107382848177408,-0.321460412532107,0.000152267705994173,-0.577956925167665,2.63342652122817e-13,-0.0118042491012941,0.892320445831098,-0.305106382483383,0.000337549052891881,0.0543436590336511,0.532863467401512,0.0404345676181499,0.642741875015733,0.711652319045461,5.56380409432679e-22,-0.124025321798767,0.153359455569986,0.10577540420435,0.223839011732973,0.0233792089116528,0.78859533584982,-0.0527261772846374,0.545144064195382,-0.647488040181267,2.81165647634493e-17
"MMT00065405","MMT00065405","Rpl35",66489,"pink",-0.119128147018507,0.170382459871006,-0.147334126012723,0.0893528195681678,0.0743213039575741,0.393408525829175,-0.00117464384081265,0.98925274062994,0.0739105721801286,0.396035571882273,-0.253652254212084,0.00310395545646426,-0.592368035050559,4.73157570577955e-14,0.119827401854314,0.1678696022923,-0.211568070548233,0.0141285452342685,-0.37072596136698,1.03643976286572e-05,0.285944123444222,0.000810317279866842,-0.531801243993237,3.79288856838632e-11,0.209248652340994,0.0152469228427451,0.0395128980161618,0.650342245759992,0.844288157750783,1.41570063349396e-37,-0.0959772533371474,0.269958908124197,0.328264080228629,0.000107859307716824,0.0778224754868475,0.371441267414344,0.0626924030263846,0.471755075485972,-0.70507208882158,1.93039513613265e-21
"MMT00067739","MMT00067739","Mut",17850,"pink",0.117087140062709,0.17787630505995,-0.0564774653683887,0.516877207173797,0.0208665175703614,0.810864832649047,0.0673507155895695,0.439395003939204,-0.139995373840644,0.106671405176683,-0.105618639577515,0.224530055735037,-0.598135049800087,2.32365412203027e-14,0.175091609876311,0.0430213442691211,-0.315083779423575,0.000208822846624186,-0.118296940343272,0.173405620074981,0.305704281249267,0.000328129349369505,-0.286944328726322,0.000775262434219872,0.192136468559802,0.0261438761143748,0.0757788368452163,0.38417067372584,0.704141571938377,2.29534976189962e-21,-0.00175502951802521,0.98394316478306,0.440081816948725,1.03390575258364e-07,-0.0730577579916292,0.401523522153174,0.110627366891708,0.203189622135706,-0.4500745718827,4.86869724883191e-08
"MMT00061141","MMT00061141","Capn1",12333,"pink",0.116008090107716,0.181934883075746,0.316205183939694,0.000197640550456544,0.134317021171518,0.121794447698929,-0.00989228997580281,0.909680548909701,0.226909110078757,0.00837568748976266,-0.0113677877469221,0.896279215613843,0.680794070395612,1.43476163390839e-19,-0.208704395806215,0.0155202497072245,0.376562767071018,7.31219439094566e-06,-0.0235466962392941,0.787116766525987,-0.376131741070149,7.50473577815962e-06,0.368758986675095,1.16396878308445e-05,-0.22239124909416,0.00980380489838806,-0.0980168754187917,0.259863889242745,-0.804641383187703,1.1226144193905e-31,-0.0263269814468468,0.762687103667659,-0.63999489904321,8.43482053238626e-17,0.0269660573042833,0.757103620760516,-0.192395086748062,0.0259393420087986,0.396146894539349,2.15742787855849e-06
"MMT00053721","MMT00053721","Bri3bp",76809,"pink",0.114951298487518,0.185975165960587,0.228660661708787,0.00787356359706061,0.0266407470862268,0.759944248024581,0.121513652102697,0.161923186083869,-0.0169122745283931,0.846212319042774,0.0162804100023248,0.851891047596805,0.668654778436604,1.06273133818191e-18,-0.25292320490688,0.00319358201358086,0.278405782258478,0.00112503777758568,-0.0998388833005811,0.251067079114331,-0.315465262081958,0.00020495452546182,0.326591594112953,0.000117488958420546,-0.11361070791174,0.191194297364026,0.0136725512733441,0.875405813617667,-0.735647906903977,4.36499221627946e-24,-0.121801993123717,0.160922312107594,-0.589340369227991,6.83439493245733e-14,0.0213882256293887,0.806227928571088,-0.203907618925115,0.0181192542692973,0.292243019576635,0.000611683756565743
"MMT00049219","MMT00049219","Fbxo33",70611,"pink",-0.114944908513869,0.185999793665169,-0.121462313534746,0.162101875887757,0.0459638916380013,0.597940427318343,-0.192703375109657,0.0256973134878939,0.0579628544660976,0.505895654932321,-0.33754371354652,6.65065227253567e-05,-0.60943297820732,5.53221211029607e-15,0.207096275342915,0.0163529026521199,-0.251410296741671,0.00338705140566135,-0.31436694033885,0.000216275728695555,0.258933433144772,0.00251952633594918,-0.515080986445523,1.92012745706787e-10,0.271135658950573,0.0015307311719112,0.0482081338271228,0.580165426492693,0.751750313356694,1.24198819593029e-25,0.040200436895758,0.644669129116987,0.53872467614062,1.88738467148022e-11,-0.0564291259684476,0.517236622455701,0.182334771983447,0.0349779790208225,-0.649618692546286,2.04576739399157e-17
"MMT00041646","MMT00041646","Fntb",110606,"pink",0.114383202728239,0.188173996288229,0.195494943685209,0.0235922785802007,0.0954501197524159,0.272610600800465,0.0956144943045814,0.271781847583688,0.0604008645901843,0.488137968518277,-0.0438470424482988,0.614926971523622,0.593967612920293,3.8901050529353e-14,-0.240692519522487,0.00508780139482098,0.341752709174832,5.31368708124284e-05,-0.170594001322705,0.0487538078040204,-0.472038933799145,8.52301259236996e-09,0.239161462920185,0.00538481629432707,-0.207899644293555,0.0159322062990012,-0.141479462303202,0.102972051386332,-0.662354604958405,2.8964343192607e-18,0.0165965975015323,0.849048421476902,-0.468479555715135,1.13994494640558e-08,0.00982234530624723,0.910316488778326,-0.138666018783902,0.110072739366287,0.242402029762881,0.00477353906381599
"MMT00023568","MMT00023568",NA,NA,"pink",0.113157179549134,0.1929838512163,0.0277185083669283,0.750545648863242,0.227702286974074,0.00814489918810802,0.157662324713157,0.0688548021865715,-0.0176756610254363,0.839362113689544,-0.213183365756247,0.0133925922844394,-0.656292247653116,7.43163642937859e-18,0.123586729630225,0.154829806639684,-0.242757512892268,0.00471041392464925,-0.174541124110393,0.0436912156511005,0.185230459503063,0.0321382034788351,-0.334706751622381,7.72279080652165e-05,0.157134102993957,0.0698011683114273,-0.00854025016614887,0.921983005977054,0.756992926585504,3.6730372350677e-26,0.03359694569413,0.69995737099201,0.548856141994183,6.6019899598238e-12,-0.097115065125411,0.264295039225778,0.0636497737709334,0.465000354630579,-0.474136788667709,7.16936903799437e-09
"MMT00014940","MMT00014940","4933428G20Rik",58996,"pink",0.107970867383164,0.214318700646627,0.456410179827315,2.98228435920289e-08,0.0909100594685684,0.296177446616616,0.155651739992087,0.0725134660645561,0.154287771582156,0.0750838894918624,-0.0279252068774095,0.748747265098806,0.444375738373478,7.5027854834601e-08,-0.026985270116661,0.756935954372876,0.374905629012037,8.07898885891994e-06,-0.0672851940205458,0.439841247387511,-0.232665072581772,0.00682446510738286,0.0652897474262504,0.453554091719497,-0.161682047959452,0.0619896380707043,-0.0631852756991415,0.468270957387244,-0.6073943301061,7.19770293371759e-15,-0.0485204084422594,0.577711662326326,-0.482408853752115,3.5836810755741e-09,-0.0322175204250048,0.71172024162613,0.0348988269472028,0.68892058565061,0.172760485543207,0.0459179392291786
"MMT00004529","MMT00004529","Cox7b",66142,"pink",0.106834019938298,0.219211803389025,0.0284414209319182,0.744261851711974,0.12524400231954,0.149329032166784,0.15634531655224,0.0712339875726332,-0.0184007832351625,0.832866384536503,0.0864621358226654,0.320536266489029,-0.438329852164129,1.17693024707464e-07,-0.210903442371964,0.0144414570984583,-0.560406607264178,1.90801499642172e-12,-0.0813624560747066,0.350012332501552,0.258399641632398,0.00257370906941776,0.0320088221315382,0.71350589365057,0.160613722766285,0.0637571228381308,0.0170734936954953,0.844764652454408,0.722628511931938,6.45246521866415e-23,-0.0828673945657608,0.341142146134723,0.209172521015007,0.0152849023345269,-0.0359999577744497,0.67963638948105,0.0766080671681723,0.378974076342171,-0.239645271292396,0.00528932991875157
"MMT00041946","MMT00041946","Phf17",269424,"pink",-0.105906089029092,0.223264081940074,-0.144157311468706,0.0965529598167317,0.00291195434873471,0.973361529465826,0.049712797921293,0.568386918253432,-0.0891867356623645,0.305465754289357,-0.211653571275576,0.0140887233974689,-0.539976101729966,1.66086299769973e-11,0.176176166642141,0.0417266706169922,-0.231641212939245,0.00708015634267668,-0.203386063309038,0.0184233563218758,0.237188307498958,0.00579037506658483,-0.396535473644579,2.10411958851713e-06,0.128609356318513,0.138614344874454,0.109933030993894,0.206057463193481,0.62622227867116,5.88264812180766e-16,0.116276505041687,0.180919018185724,0.539637301452699,1.71944849772623e-11,-0.0100676418192665,0.908086494953519,0.0411858614112702,0.636573664633726,-0.509281714212981,3.30238176948937e-10
